generation_project,timestamp,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,tp_weight_in_year_hrs,period,DispatchGen_MW,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,ChargeStorage_MW,Store_GWh_typical_yr,Discharge_GWh_typical_yr,is_storage
H_Ayura,2026_Q4_labor_6h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,11.6781904761905,0.9134013265306141,1269.6278438775535,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_7h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,11.9844285714286,0.9373535204081656,1302.92139336735,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_8h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,11.999,0.9384932142857144,1304.505567857143,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_9h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,11.970619047619,0.9362734183673432,1301.420051530607,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_10h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.0357142857143,0.9413647959183686,1308.4970663265321,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_11h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.077380952381,0.9446237244897998,1313.0269770408215,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_12h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.1122857142857,0.9473537755102032,1316.8217479591822,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_13h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.1388571428571,0.9494320408163233,1319.7105367346892,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_14h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.2485238095238,0.9580095408163258,1331.6332617346927,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_15h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.52,0.9792428571428572,1361.1475714285714,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_16h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.3746666666667,0.967875714285717,1345.3472428571465,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_17h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.379,0.9682146428571429,1345.8183535714286,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_18h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.5451904761905,0.9812131122448999,1363.8862260204107,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_19h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.4929523809524,0.977127346938777,1358.2070122449,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_20h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.3516666666667,0.9660767857142885,1342.8467321428607,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_21h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.2561428571429,0.9586054591836769,1332.4615882653106,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_22h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.2450952380952,0.9577413775510175,1331.260514795914,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_labor_23h,H_Ayura,Hidro,Antioquia,Water,78.21428571428572,2026,12.1441904761905,0.9498491836734714,1320.290365306125,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_0h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.8278205128205,0.15418408882783866,214.31588347069572,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_1h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.8041282051282,0.1538752426739926,213.8865873168497,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_2h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.5976666666667,0.1511838690476195,210.14557797619108,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_3h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.1805128205128,0.14574597069597042,202.58689926739888,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_4h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,10.4291282051282,0.13595113553113547,188.97207838827828,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_5h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,10.2367692307692,0.1334435989010985,185.48660247252693,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_6h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,9.96346153846154,0.12988083791208793,180.53436469780223,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_7h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,10.5004871794872,0.136881350732601,190.2650775183154,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_8h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,10.6660512820513,0.1390395970695973,193.26503992674023,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_9h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,10.7438974358974,0.14005437728937684,194.6755844322338,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_10h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,10.9148205128205,0.1422824816849815,197.7726495421243,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_11h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.2425641025641,0.14655485347985345,203.71124633699628,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_12h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.3934615384615,0.14852190934065884,206.4454539835158,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_13h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.1774102564103,0.14570552655677713,202.53068191392018,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_14h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.2766923076923,0.14699973901098892,204.3296372252746,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_15h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.3886666666667,0.1484594047619052,206.3585726190482,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_16h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.3006666666667,0.14731226190476235,204.76404404761965,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_17h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.2986923076923,0.14728652472527462,204.72826936813172,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_18h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.3692051282051,0.14820570970695934,206.0059364926735,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_19h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.5607179487179,0.1507022161172155,209.4760804029295,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_20h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.5635384615385,0.15073898351648402,209.52718708791278,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_21h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.4106666666667,0.14874619047619092,206.75720476190534,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_22h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.3931794871795,0.14851823260073277,206.44034331501854,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Ayura,2026_Q4_holidays_23h,H_Ayura,Hidro,Antioquia,Water,13.035714285714286,2026,11.3827435897436,0.14838219322344334,206.25124858058626,0.0,16.7,4633749.151576867,731126.0,,,,False
H_Barrancas,2023_Q1_labor_0h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.4135787804878,0.1887763403310101,262.399113060104,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_1h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.42179390243902,0.1894188802264805,263.29224351480786,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_2h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.41677848780488,0.18902660315331027,262.74697838310124,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_3h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.42995546341463,0.19005723088850143,264.17955093501695,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_4h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.403354,0.18797661642857147,261.2874968357143,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_5h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.43601780487805,0.19053139259581894,264.8386357081883,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_6h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.46441385365854,0.19275236926829295,267.9257932829272,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_7h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.44678414634146,0.19137347430313564,266.0091292813585,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_8h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.41734863414634,0.1890711967421602,262.8089634716026,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_9h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.37988526829268,0.1861410263414632,258.73602661463383,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_10h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.36526034146342,0.18499714813588894,257.1460359088856,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_11h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.34967234146341,0.18377794385017387,255.45134195174165,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_12h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.34435229268293,0.1833618400348435,254.87295764843242,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_13h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.34560302439024,0.18345966512195094,255.0089345195118,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_14h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.36708068292683,0.18513952484320564,257.3439395320558,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_15h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.38947073170732,0.1868907465156797,259.77813765679474,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_16h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.4081343902439,0.1883505112369336,261.8072106193377,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_17h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.4229972195122,0.1895129968118471,263.42306556846745,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_18h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.42653492682927,0.18978969606271792,263.8076775271779,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_19h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.41501507317073,0.1888886789372821,262.5552637228221,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_20h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.43204687804878,0.19022080939024388,264.40692505243896,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_21h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.44497521951219,0.19123199038327487,265.8124666327521,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_22h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.42818273170732,0.18991857794425113,263.986823342509,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_labor_23h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.42610629268293,0.1897561707491292,263.76107734128954,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_0h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.46753828571429,0.032166124081632705,44.71091247346946,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_1h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.45605628571429,0.03201644801020413,44.50286273418374,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_2h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.48654285714286,0.03241386224489799,45.05526852040821,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_3h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.50177142857143,0.03261237755102043,45.331204795918396,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_4h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.46377,0.032117001785714284,44.64263248214285,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_5h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.52099914285714,0.03286302454081629,45.67960411173464,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_6h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.57574285714286,0.03357664795918371,46.67154066326536,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_7h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.52731428571429,0.032945346938775565,45.79403224489804,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_8h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.50168571428571,0.032611260204081574,45.32965168367339,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_9h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.48585714285714,0.03240492346938772,45.04284362244893,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_10h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.45985571428571,0.032065976275510145,44.5717070229591,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_11h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.46911285714286,0.032186649744898,44.73944314540822,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_12h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.43282542857143,0.03171361719387757,44.08192789948983,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_13h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.40882342857143,0.03140073397959185,43.64702023163267,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_14h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.43691428571429,0.03176691836734699,44.15601653061232,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_15h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.40156885714286,0.03130616545918371,43.515569988265355,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_16h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.42757,0.031645108928571426,43.98670141071428,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_17h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.47645714285714,0.032282387755102004,44.87251897959178,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_18h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.47894285714286,0.032314790816326565,44.917559234693925,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_19h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.386312,0.031107281428571432,43.23912118571429,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_20h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.41557142857143,0.031488698979591855,43.76929158163267,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_21h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.40851428571429,0.031396704081632705,43.64141867346946,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_22h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.40545571428571,0.03135683341836729,43.585998451530536,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q1_holidays_23h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.44071428571429,0.03181645408163271,44.22487117346946,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_0h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.1384834529148,0.16725995578155042,232.49133853635507,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_1h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.13129479820628,0.16669770028827693,231.7098034007049,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_2h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.14613730941704,0.16785859670083278,233.32344941415755,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_3h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.13683260089686,0.16713083557014727,232.3118614425047,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_4h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.13152811659193,0.16671594911915455,231.7351692756248,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_5h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.17428529147982,0.17006017101217166,236.3836377069186,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_6h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.14704322869955,0.1679294525304291,233.42193901729644,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_7h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.14171735426009,0.16751289306534278,232.84292136082644,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_8h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.13229538116592,0.16677596016976307,231.81858463597064,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_9h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.11892699551569,0.16573036143497719,230.36520239461828,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_10h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.10871201793722,0.1649314042600897,229.25465192152467,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_11h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.11290556053812,0.16525939919923155,229.71056488693182,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_12h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.09424035874439,0.16379951377322194,227.68132414477847,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_13h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.09133062780269,0.16357193124599612,227.3649844319346,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_14h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.07470964125561,0.1622719326553495,225.55798639093578,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_15h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.0802531838565,0.16270551688020485,226.1606684634847,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_16h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.1280833632287,0.16644652019538764,231.3606630715888,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_17h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.1653132735426,0.16935843103779621,235.40821914253672,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_18h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.1635368161435,0.16921948669122377,235.21508650080102,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_19h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.14293686098655,0.16760827591287658,232.97550351889842,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_20h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.1519934529148,0.16831663078155043,233.9601167863551,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_21h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.14315125560538,0.16762504463484937,232.99881204244062,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_22h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.13624192825112,0.16708463653106975,232.24764477818695,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_labor_23h,H_Barrancas,Hidro,Antioquia,Water,78.21428571428572,2023,2.12963605381166,0.16656796278026914,231.5294682645741,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_0h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.22855555555556,0.029050813492063548,40.38063075396833,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_1h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.23925,0.029190223214285715,40.57441026785715,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_2h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.19930555555556,0.028669518849206408,39.850631200396904,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_3h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.17491666666667,0.028351592261904805,39.408713244047675,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_4h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.17313888888889,0.028328417658730173,39.37650054563494,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_5h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.14490833333333,0.027960412202380908,38.86497296130946,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_6h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.18021916666667,0.028420714136904803,39.50479265029768,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_7h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.20602194444444,0.028757071775793595,39.9723297683531,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_8h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.24069305555556,0.02920903447420641,40.60055791914691,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_9h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.24344444444444,0.029244900793650736,40.650412103174524,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_10h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.23763888888889,0.029169221230158745,40.545217509920654,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_11h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.22975,0.02906638392857143,40.402273660714286,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_12h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.21436111111111,0.028865778769841255,40.123432490079345,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_13h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.18761111111111,0.0285170734126984,39.638732043650776,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_14h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.15555472222222,0.028099195486111086,39.05788172569441,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_15h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.13741361111111,0.027862713144841258,38.72917127132935,0.0,4.7,1304109.0426593581,205766.0,,,,False
H_Barrancas,2023_Q2_holidays_16h,H_Barrancas,Hidro,Antioquia,Water,13.035714285714286,2023,2.24146916666667,0.02921915163690481,40.61462077529768,0.0,4.7,1304109.0426593581,205766.0,,,,False
