gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Thermal,Nordeste,CARBON,2027,830.1450368431263,6965836.682228567,821881.6630601604,686.0,137854894.50943986,98248920.0,292.80383596101854,0.13814200461332424,0.0,0.0
Thermal,Nordeste,CARBON,2028,831.0402317811493,6973348.359658741,822757.3519229634,686.0,137854894.50943986,98248920.0,292.4974671179481,0.13829097138150304,0.0,0.0
Thermal,Nordeste,CARBON,2029,830.4506549146031,6968401.156481333,822143.6438714314,686.0,137854894.50943986,98248920.0,292.6991678884482,0.1381928616216374,0.0,0.0
Thermal,Nordeste,CARBON,2030,828.3916407914076,6951123.74654448,820092.2874888937,686.0,137854894.50943986,98248920.0,293.405831598905,0.1378502271109415,0.0,0.0
Thermal,Nordeste,CARBON,2031,827.4149447935293,6942928.184916746,819125.9209838444,686.0,137854894.50943986,98248920.0,293.74226828233776,0.13768769799005703,0.0,0.0
Thermal,Nordeste,CARBON,2032,826.2426722575691,6933091.5194304185,817963.2193839537,686.0,137854894.50943986,98248920.0,294.1471243125374,0.13749262355018985,0.0,0.0
Thermal,Nordeste,CARBON,2033,825.8649615916243,6929922.108429524,817591.0834981106,686.0,137854894.50943986,98248920.0,294.2778152853097,0.1374297698243447,0.0,0.0
Thermal,Nordeste,CARBON,2034,826.8316538796284,6938033.727847036,818566.0027049686,686.0,137854894.50943986,98248920.0,293.94357012929424,0.13759063425716353,0.0,0.0
Thermal,Nordeste,CARBON,2035,824.2880094085356,6916689.732307815,816021.5900252871,686.0,137854894.50943986,98248920.0,294.8247475007261,0.13716735382944864,0.0,0.0
Thermal,Nordeste,GASNACIO,2023,473.66681303062126,3353561.0362567985,246501.59172624326,342.0,64869122.12196605,48981240.0,247.43959241798507,0.15810395906119695,0.0,0.0
Thermal,Nordeste,GASNACIO,2024,947.031741650571,6704984.730886043,502552.1377520032,342.0,64869122.12196605,48981240.0,127.29810580872139,0.31610715294486197,0.0,0.0
Thermal,Nordeste,GASNACIO,2025,946.8385938540564,6703617.244486719,502380.01796338335,342.0,64869122.12196605,48981240.0,127.32262937840777,0.3160426826664451,0.0,0.0
Thermal,Nordeste,GASNACIO,2026,944.9175644935447,6690016.356614296,501415.2719093183,342.0,64869122.12196605,48981240.0,127.5670841648365,0.3154014674936395,0.0,0.0
Thermal,Nordeste,GASNACIO,2027,944.8156750350909,6689294.979248444,501336.15104893397,342.0,64869122.12196605,48981240.0,127.58007756035335,0.31536745808802996,0.0,0.0
Thermal,Nordeste,GASNACIO,2028,944.2380814279601,6685205.616509957,501038.38315344206,342.0,64869122.12196605,48981240.0,127.65378786268765,0.31517466468662714,0.0,0.0
Thermal,Nordeste,GASNACIO,2029,944.6233507151851,6687933.323063511,501239.6398563896,342.0,64869122.12196605,48981240.0,127.60461124930762,0.31530326267563386,0.0,0.0
Thermal,Nordeste,GASNACIO,2030,944.6120289356704,6687853.164864546,501211.78714284435,342.0,64869122.12196605,48981240.0,127.6060558138832,0.3152994836095991,0.0,0.0
Thermal,Nordeste,GASNACIO,2031,944.3830066443702,6686231.6870421395,501084.88773041416,342.0,64869122.12196605,48981240.0,127.63528458364044,0.3152230388810015,0.0,0.0
Thermal,Nordeste,GASNACIO,2032,944.1932745851655,6684888.384062972,500972.89423873153,342.0,64869122.12196605,48981240.0,127.65950971106693,0.31515970873226434,0.0,0.0
Thermal,Nordeste,GASNACIO,2033,943.9741777575562,6683337.178523498,500851.10264727415,342.0,64869122.12196605,48981240.0,127.68749626904159,0.31508657699723486,0.0,0.0
Thermal,Nordeste,GASNACIO,2034,943.8011297683369,6682111.998759825,500773.75565702905,342.0,64869122.12196605,48981240.0,127.70960991571546,0.3150288157789049,0.0,0.0
Thermal,Nordeste,GASNACIO,2035,943.9273695713509,6683005.776565164,500820.46208858286,342.0,64869122.12196605,48981240.0,127.69347704502614,0.31507095301989063,0.0,0.0
Thermal,Oriental,CARBON,2023,115.35371764512963,967945.5060763388,127932.74231144442,226.0,28917000.94591837,32367720.0,539.6676216670081,0.058266515964121725,0.0,0.0
Thermal,Oriental,CARBON,2024,407.13167331525784,3416285.8520016014,451892.99131177226,226.0,28917000.94591837,32367720.0,158.91911889601246,0.20564698413709628,0.0,0.0
Thermal,Oriental,CARBON,2025,405.9982010719541,3406774.7639624337,450627.66628944944,226.0,28917000.94591837,32367720.0,159.33936539392616,0.20507445401056393,0.0,0.0
Thermal,Oriental,CARBON,2026,407.17259668949816,3416629.2444556816,451944.5945537479,226.0,28917000.94591837,32367720.0,158.90398989624055,0.20566765501348552,0.0,0.0
Thermal,Oriental,CARBON,2027,406.2920343018688,3409240.3503365708,450964.4911228013,226.0,28917000.94591837,32367720.0,159.23019856251554,0.20522287262186767,0.0,0.0
Thermal,Oriental,CARBON,2028,407.65788728476576,3420701.370265059,452481.0592239823,226.0,28917000.94591837,32367720.0,158.72481395406936,0.20591278098596077,0.0,0.0
Thermal,Oriental,CARBON,2029,406.7996949088064,3413500.1853304356,451531.50014990463,226.0,28917000.94591837,32367720.0,159.04196080027154,0.2054792979496536,0.0,0.0
Thermal,Oriental,CARBON,2030,405.43059552457726,3402011.9244976705,450008.51439546235,226.0,28917000.94591837,32367720.0,159.5506939645721,0.20478774979016504,0.0,0.0
Thermal,Oriental,CARBON,2031,405.1275856808663,3399469.3361658473,449670.5616064806,226.0,28917000.94591837,32367720.0,159.66375178667369,0.20463469596358458,0.0,0.0
