timestamp,Tech,GeneReal
2023_Q3_holidays_1h,Hydro,5484.819623846153
2023_Q3_holidays_1h,Run of River,361.95512769230766
2023_Q3_holidays_1h,Solar,0.00015
2023_Q3_holidays_1h,Thermal,2022.71856
2023_Q3_holidays_1h,Wind,21.516714615384615
2023_Q3_holidays_20h,Hydro,6626.03001
2023_Q3_holidays_20h,Run of River,455.5538230769231
2023_Q3_holidays_20h,Solar,2.2222222222222223e-05
2023_Q3_holidays_20h,Thermal,2108.042902307692
2023_Q3_holidays_20h,Wind,22.814206923076924
2023_Q3_holidays_21h,Hydro,6534.681559230769
2023_Q3_holidays_21h,Run of River,452.31852000000003
2023_Q3_holidays_21h,Solar,0.00013000000000000002
2023_Q3_holidays_21h,Thermal,2108.1063046153845
