load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2024_Q2_holidays_11h,5434.32,0,-2569.53,1299.65,0
Antioquia,2024_Q2_holidays_12h,5496.57,0,-2604.97,1332.9,0
Antioquia,2024_Q2_holidays_13h,5438.68,0,-2558.41,1319.21,0
Antioquia,2024_Q2_holidays_14h,5361.74,0,-2474.2,1328.61,0
Antioquia,2024_Q2_holidays_15h,5262.13,0,-2357.29,1350.5,0
Antioquia,2024_Q2_holidays_16h,5142.34,0,-2238.02,1350.5,0
Antioquia,2024_Q2_holidays_17h,5018.92,0,-2133.28,1327.96,0
Antioquia,2024_Q2_holidays_18h,4883.7,0,-2030.17,1287.92,0
Antioquia,2024_Q2_holidays_19h,4820.83,0,-2072.4,1343.38,0
Antioquia,2024_Q2_holidays_20h,4855.71,0,-2087.78,1367.18,0
Antioquia,2024_Q2_holidays_21h,4826.45,0,-2082.88,1337.36,0
Antioquia,2024_Q2_holidays_22h,4762.45,0,-2065.16,1279.89,0
Antioquia,2024_Q2_holidays_23h,4667.96,0,-2029.06,1205.86,0
Antioquia,2024_Q3_labor_0h,4193.85,0,-1773.19,1142.68,0
Antioquia,2024_Q3_labor_1h,4128.05,0,-1756.37,1085.67,0
Antioquia,2024_Q3_labor_2h,4080.25,0,-1741.13,1047.39,0
Antioquia,2024_Q3_labor_3h,4040.37,0,-1724.01,1019.98,0
Antioquia,2024_Q3_labor_4h,4018.93,0,-1714.84,1005.19,0
Antioquia,2024_Q3_labor_5h,4170.2,0,-1708.98,1016.14,0
Antioquia,2024_Q3_labor_6h,4232.02,0,-1748.48,1043.84,0
Antioquia,2024_Q3_labor_7h,4366.69,0,-1870.31,1059.64,0
Antioquia,2024_Q3_labor_8h,4596.68,0,-2048.64,1123.52,0
Antioquia,2024_Q3_labor_9h,4823.39,0,-2222.7,1188.64,0
Antioquia,2024_Q3_labor_10h,4987.76,0,-2351.44,1232.66,0
Antioquia,2024_Q3_labor_11h,5107.87,0,-2433.26,1277.85,0
Antioquia,2024_Q3_labor_12h,5176.36,0,-2472.25,1312.31,0
Antioquia,2024_Q3_labor_13h,5140.37,0,-2439.19,1308.89,0
Antioquia,2024_Q3_labor_14h,5058.4,0,-2352.66,1314.35,0
Antioquia,2024_Q3_labor_15h,4945.49,0,-2232.1,1323.51,0
Antioquia,2024_Q3_labor_16h,4803.6,0,-2094.13,1319.16,0
Antioquia,2024_Q3_labor_17h,4640.27,0,-1946.36,1301.25,0
Antioquia,2024_Q3_labor_18h,4505.21,0,-1837.24,1271.12,0
Antioquia,2024_Q3_labor_19h,4439.54,0,-1856.23,1329.32,0
Antioquia,2024_Q3_labor_20h,4502.12,0,-1880.89,1371.92,0
Antioquia,2024_Q3_labor_21h,4465.37,0,-1865.7,1347.71,0
Antioquia,2024_Q3_labor_22h,4394.65,0,-1843.2,1293.5,0
Antioquia,2024_Q3_labor_23h,4292.23,0,-1809.12,1216.72,0
Antioquia,2024_Q3_holidays_0h,4462.47,0,-1879.84,1181.74,0
Antioquia,2024_Q3_holidays_1h,4348.36,0,-1822.43,1109.8,0
Antioquia,2024_Q3_holidays_2h,4299.49,0,-1803.26,1072.11,0
Antioquia,2024_Q3_holidays_3h,4254.47,0,-1781.69,1042.36,0
Antioquia,2024_Q3_holidays_4h,4267.2,0,-1803.95,1030.25,0
Antioquia,2024_Q3_holidays_5h,4460.16,0,-1830.47,1049.24,0
Antioquia,2024_Q3_holidays_6h,4528.65,0,-1863.88,1094.15,0
Antioquia,2024_Q3_holidays_7h,4661.15,0,-1973.35,1123.33,0
Antioquia,2024_Q3_holidays_8h,4883.99,0,-2140.47,1194.35,0
Antioquia,2024_Q3_holidays_9h,5087.33,0,-2289.91,1263.07,0
Antioquia,2024_Q3_holidays_10h,5243.73,0,-2412.93,1304.97,0
Antioquia,2024_Q3_holidays_11h,5366.57,0,-2497.9,1352.29,0
Antioquia,2024_Q3_holidays_12h,5418.81,0,-2523.16,1386.14,0
Antioquia,2024_Q3_holidays_13h,5373.01,0,-2483.91,1378.1,0
Antioquia,2024_Q3_holidays_14h,5300.34,0,-2402.52,1389.46,0
Antioquia,2024_Q3_holidays_15h,5216.47,0,-2301.28,1411.78,0
Antioquia,2024_Q3_holidays_16h,5093.51,0,-2183.61,1405.67,0
Antioquia,2024_Q3_holidays_17h,4966.08,0,-2076.04,1381.24,0
Antioquia,2024_Q3_holidays_18h,4805.35,0,-1951.77,1335.7,0
Antioquia,2024_Q3_holidays_19h,4716.91,0,-1977.64,1378.97,0
Antioquia,2024_Q3_holidays_20h,4750.84,0,-1984.3,1412.76,0
Antioquia,2024_Q3_holidays_21h,4715.93,0,-1969.69,1387.6,0
Antioquia,2024_Q3_holidays_22h,4648.33,0,-1948.2,1330.48,0
Antioquia,2024_Q3_holidays_23h,4545.97,0,-1906.18,1254.29,0
Antioquia,2024_Q4_labor_0h,4654.33,0,-2091.26,1193.79,0
Antioquia,2024_Q4_labor_1h,4563.86,0,-2054.12,1131.81,0
Antioquia,2024_Q4_labor_2h,4510.26,0,-2033.87,1093.04,0
Antioquia,2024_Q4_labor_3h,4471.8,0,-2019.08,1065.52,0
Antioquia,2024_Q4_labor_4h,4450.16,0,-2010.9,1049.89,0
Antioquia,2024_Q4_labor_5h,4629.34,0,-2033.43,1062.12,0
Antioquia,2024_Q4_labor_6h,4690.82,0,-2070.71,1091.28,0
Antioquia,2024_Q4_labor_7h,4809.32,0,-2174.28,1109.1,0
Antioquia,2024_Q4_labor_8h,5021.99,0,-2332.09,1174.98,0
Antioquia,2024_Q4_labor_9h,5243.83,0,-2498.97,1240.96,0
Antioquia,2024_Q4_labor_10h,5418.98,0,-2636.07,1286.57,0
