load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2024_Q2_labor_20h,4190.96,0,-2848.23,1342.73,0
Antioquia,2024_Q2_labor_21h,4134.63,0,-2820.83,1313.8,0
Antioquia,2024_Q2_labor_22h,4025.97,0,-2770.53,1255.44,0
Antioquia,2024_Q2_labor_23h,3885.96,0,-2710.16,1175.8,0
Antioquia,2024_Q2_holidays_0h,3707.39,0,-2572.36,1135.03,0
Antioquia,2024_Q2_holidays_1h,3504.74,0,-2440.7,1064.04,0
Antioquia,2024_Q2_holidays_2h,3411.54,0,-2381.48,1030.06,0
Antioquia,2024_Q2_holidays_3h,3346.18,0,-2341.51,1004.68,0
Antioquia,2024_Q2_holidays_4h,3316.78,0,-2323.37,993.407,0
Antioquia,2024_Q2_holidays_5h,3381.65,0,-2363.96,1017.7,0
Antioquia,2024_Q2_holidays_6h,3510.47,0,-2437.18,1073.29,0
Antioquia,2024_Q2_holidays_7h,3521.96,0,-2428.03,1093.93,0
Antioquia,2024_Q2_holidays_8h,3631.58,0,-2476.38,1155.2,0
Antioquia,2024_Q2_holidays_9h,3744.15,0,-2527.64,1216.51,0
Antioquia,2024_Q2_holidays_10h,3795.38,0,-2540.44,1254.95,0
Antioquia,2024_Q2_holidays_11h,3899.61,0,-2599.96,1299.65,0
Antioquia,2024_Q2_holidays_12h,3975.28,0,-2642.38,1332.9,0
Antioquia,2024_Q2_holidays_13h,3960.13,0,-2640.92,1319.21,0
Antioquia,2024_Q2_holidays_14h,4017.27,0,-2688.66,1328.61,0
Antioquia,2024_Q2_holidays_15h,4143.89,0,-2793.4,1350.5,0
Antioquia,2024_Q2_holidays_16h,4224.26,0,-2873.76,1350.5,0
Antioquia,2024_Q2_holidays_17h,4215.31,0,-2887.35,1327.96,0
Antioquia,2024_Q2_holidays_18h,4134.93,0,-2847.01,1287.92,0
