gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
RunOfRiver,Surocciden,Water,2035,1490.267645291678,2071472.0269554323,0.0,350.7,49628890.623435274,15353646.0,44.99460809086193,0.4850923219743416,0.0,0.0
Thermal,Antioquia,ACPM,2023,9.533881403204682e-07,0.008866509704980353,0.0004661747667751941,433.0,54791821.79232248,62014260.0,122516818556.10901,2.5134933624402014e-10,0.0,0.0
Thermal,Antioquia,ACPM,2024,233.32462076649594,2169918.9731284124,114087.89984755876,433.0,54791821.79232248,62014260.0,509.9161861898766,0.06151323482934604,0.0,0.0
Thermal,Antioquia,ACPM,2025,846.1557477950472,7869248.454493939,413741.7298386522,433.0,54791821.79232248,62014260.0,147.34324097153663,0.22307880345129738,0.0,0.0
Thermal,Antioquia,ACPM,2026,8.20908676758497e-07,0.007634450693854024,0.00040139676040336597,433.0,54791821.79232248,62014260.0,142288765007.56015,2.1642271630403176e-10,0.0,0.0
Thermal,Antioquia,ACPM,2027,1.149399447669437e-06,0.010689414863325765,0.000562017710088913,433.0,54791821.79232248,62014260.0,101623575720.2181,3.0302536399691986e-10,0.0,0.0
Thermal,Antioquia,ACPM,2028,5.538111107566128e-07,0.005150443330036498,0.0002707950251066622,433.0,54791821.79232248,62014260.0,210913214864.70956,1.4600564996167034e-10,0.0,0.0
Thermal,Antioquia,ACPM,2029,1.0260844389163682e-06,0.009542585281922224,0.0005017208141929563,433.0,54791821.79232248,62014260.0,113836714963.94797,2.7051484253334173e-10,0.0,0.0
Thermal,Antioquia,ACPM,2030,105.99247675551862,985730.0338263233,51826.75978622962,433.0,54791821.79232248,62014260.0,1111.3223827937,0.02794364388716257,0.0,0.0
Thermal,Antioquia,ACPM,2031,209.27922748146176,1946296.8155775948,102330.51045639144,433.0,54791821.79232248,62014260.0,567.4350963399811,0.055173955593201755,0.0,0.0
Thermal,Antioquia,ACPM,2032,198.01617467436523,1841550.4244715972,96823.25607229554,433.0,54791821.79232248,62014260.0,599.1815184386246,0.05220458695159743,0.0,0.0
Thermal,Antioquia,ACPM,2033,365.5247065121519,3399379.770563013,178729.29985430348,433.0,54791821.79232248,62014260.0,328.8572822064197,0.09636620016244103,0.0,0.0
Thermal,Antioquia,ACPM,2034,637.8578811265079,5932078.294476524,311891.0718460565,433.0,54791821.79232248,62014260.0,192.4224246787288,0.1681635718536144,0.0,0.0
Thermal,Antioquia,ACPM,2035,708.9320247642605,6593067.830307622,346643.9399936912,433.0,54791821.79232248,62014260.0,174.06344376058303,0.1869014164647886,0.0,0.0
