load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2024_Q1_holidays_7h,3510.16,0,-2459.7,1050.46,0
Antioquia,2024_Q1_holidays_8h,3571.31,0,-2466.99,1104.32,0
Antioquia,2024_Q1_holidays_9h,3693.21,0,-2514.95,1178.27,0
Antioquia,2024_Q1_holidays_10h,3772.62,0,-2544.12,1228.5,0
Antioquia,2024_Q1_holidays_11h,3848.15,0,-2576.19,1271.95,0
Antioquia,2024_Q1_holidays_12h,3909.22,0,-2607.07,1302.16,0
Antioquia,2024_Q1_holidays_13h,3920.79,0,-2621.76,1299.03,0
Antioquia,2024_Q1_holidays_14h,3931.26,0,-2647.23,1284.04,0
Antioquia,2024_Q1_holidays_15h,3951.1,0,-2686.58,1264.51,0
Antioquia,2024_Q1_holidays_16h,3987.99,0,-2733.03,1254.96,0
Antioquia,2024_Q1_holidays_17h,3975.84,0,-2741.22,1234.62,0
Antioquia,2024_Q1_holidays_18h,3967.95,0,-2742.01,1225.94,0
Antioquia,2024_Q1_holidays_19h,4136.96,0,-2831.58,1305.38,0
Antioquia,2024_Q1_holidays_20h,4194.23,0,-2862.49,1331.74,0
Antioquia,2024_Q1_holidays_21h,4114.31,0,-2819.45,1294.86,0
Antioquia,2024_Q1_holidays_22h,3988.24,0,-2753.68,1234.56,0
Antioquia,2024_Q1_holidays_23h,3850.54,0,-2683.43,1167.11,0
Antioquia,2024_Q2_labor_0h,3704.64,0,-2600.89,1103.75,0
Antioquia,2024_Q2_labor_1h,3611.44,0,-2562.59,1048.85,0
Antioquia,2024_Q2_labor_2h,3547.63,0,-2535.12,1012.5,0
Antioquia,2024_Q2_labor_3h,3501.28,0,-2514.84,986.437,0
Antioquia,2024_Q2_labor_4h,3477.43,0,-2504.14,973.288,0
Antioquia,2024_Q2_labor_5h,3504.84,0,-2516.66,988.182,0
Antioquia,2024_Q2_labor_6h,3563.96,0,-2537.66,1026.31,0
