var_cap_id,timepoint_id,gen_max_capacity_factor
SolarOriental,128,0.21842543201804157
SolarOriental,129,0.39182667752609907
SolarOriental,13,0.7678428040646209
SolarOriental,130,0.548244108458772
SolarOriental,131,0.6631346508340178
SolarOriental,132,0.721838001667574
SolarOriental,133,0.7141157459063127
SolarOriental,134,0.6428496346687179
SolarOriental,135,0.518730775330743
SolarOriental,136,0.3627129407559975
SolarOriental,137,0.20128359881990274
SolarOriental,138,0.05568382863317842
SolarOriental,139,0.00041697052239006877
SolarOriental,14,0.6903673100555078
SolarOriental,140,0.0
SolarOriental,141,0.0
SolarOriental,142,0.0
SolarOriental,143,0.0
SolarOriental,144,0.0
SolarOriental,145,0.0
SolarOriental,146,0.0
SolarOriental,147,0.0
SolarOriental,148,0.0
SolarOriental,149,0.0
SolarOriental,15,0.5526715272629392
SolarOriental,150,0.0003084407216231664
SolarOriental,151,0.05295749168146847
SolarOriental,152,0.2015216183434978
SolarOriental,153,0.3765400130633725
SolarOriental,154,0.5363027823694909
SolarOriental,155,0.6560928007361576
SolarOriental,156,0.7175146339849369
SolarOriental,157,0.7100396959418548
SolarOriental,158,0.6364729276759103
SolarOriental,159,0.5083145512965881
SolarOriental,16,0.379067142208844
SolarOriental,160,0.3474371147888918
SolarOriental,161,0.1835442189581388
SolarOriental,162,0.04600278512719582
SolarOriental,163,9.41389841112924e-05
SolarOriental,164,0.0
SolarOriental,165,0.0
SolarOriental,166,0.0
SolarOriental,167,0.0
SolarOriental,168,0.0
SolarOriental,169,0.0
SolarOriental,17,0.19706369906511992
SolarOriental,170,0.0
SolarOriental,171,0.0
SolarOriental,172,0.0
SolarOriental,173,0.0
SolarOriental,174,0.0003095742268052651
SolarOriental,175,0.05294204531044889
SolarOriental,176,0.2011367165946105
SolarOriental,177,0.37560387437599135
SolarOriental,178,0.5350806420472263
SolarOriental,179,0.6550310340052925
SolarOriental,18,0.043407862095822036
SolarOriental,180,0.7170748958597434
SolarOriental,181,0.7106219611806335
SolarOriental,182,0.6375990688435863
SolarOriental,183,0.5096708518029168
SolarOriental,184,0.34831710148784206
SolarOriental,185,0.18393770205134463
SolarOriental,186,0.045926436092312534
SolarOriental,187,9.413177379857973e-05
SolarOriental,188,0.0
SolarOriental,189,0.0
SolarOriental,19,6.211152904482339e-05
SolarOriental,190,0.0
SolarOriental,191,0.0
SolarOriental,192,0.0
SolarOriental,2,0.0
SolarOriental,20,0.0
SolarOriental,21,0.0
SolarOriental,22,0.0
SolarOriental,23,0.0
SolarOriental,24,0.0
SolarOriental,25,0.0
SolarOriental,26,0.0
SolarOriental,27,0.0
SolarOriental,28,0.0
SolarOriental,29,0.0
SolarOriental,3,0.0
SolarOriental,30,0.00019912319174248305
SolarOriental,31,0.059640760318150236
SolarOriental,32,0.21609070185164334
SolarOriental,33,0.40532613065011347
SolarOriental,34,0.5775805695985267
SolarOriental,35,0.7067059333407105
SolarOriental,36,0.7720989618713908
SolarOriental,37,0.7659373496747149
SolarOriental,38,0.6885970102773418
SolarOriental,39,0.551343109569909
SolarOriental,4,0.0
SolarOriental,40,0.3779916632326452
SolarOriental,41,0.19640305878839104
SolarOriental,42,0.04324990156861441
SolarOriental,43,6.192747121248847e-05
SolarOriental,44,0.0
SolarOriental,45,0.0
SolarOriental,46,0.0
SolarOriental,47,0.0
SolarOriental,48,0.0
SolarOriental,49,0.0
SolarOriental,5,0.0
SolarOriental,50,0.0
SolarOriental,51,0.0
SolarOriental,52,0.0
SolarOriental,53,0.0
SolarOriental,54,0.0007115184607043037
SolarOriental,55,0.05989063926841273
SolarOriental,56,0.20739339717021318
SolarOriental,57,0.37933806244437934
SolarOriental,58,0.5375025505502831
SolarOriental,59,0.6548018344519687
SolarOriental,6,0.00019751669966952667
SolarOriental,60,0.7125742523582003
SolarOriental,61,0.7034963130006541
SolarOriental,62,0.6303578307739922
SolarOriental,63,0.5037505972798989
SolarOriental,64,0.3466634907613926
SolarOriental,65,0.18630445594775805
SolarOriental,66,0.047530297801314104
SolarOriental,67,0.0002155376891178414
SolarOriental,68,0.0
SolarOriental,69,0.0
SolarOriental,7,0.05964645064011281
SolarOriental,70,0.0
SolarOriental,71,0.0
SolarOriental,72,0.0
SolarOriental,73,0.0
SolarOriental,74,0.0
SolarOriental,75,0.0
SolarOriental,76,0.0
SolarOriental,77,0.0
SolarOriental,78,0.0007119493022539953
SolarOriental,79,0.05905582592236685
SolarOriental,8,0.21687387513401532
SolarOriental,80,0.20474789047901462
SolarOriental,81,0.3748998582477791
SolarOriental,82,0.5318760327004602
SolarOriental,83,0.6485709589163461
SolarOriental,84,0.7063656362357907
SolarOriental,85,0.6981666880640219
SolarOriental,86,0.6260620901770945
SolarOriental,87,0.5006517766769494
SolarOriental,88,0.34486068648290186
SolarOriental,89,0.18570468132223925
SolarOriental,9,0.4068531981317731
SolarOriental,90,0.04774593895211852
SolarOriental,91,0.00022475718640485844
SolarOriental,92,0.0
SolarOriental,93,0.0
SolarOriental,94,0.0
SolarOriental,95,0.0
SolarOriental,96,0.0
SolarOriental,97,0.0
SolarOriental,98,0.0
SolarOriental,99,0.0
SolarSurocciden,1,0.0
SolarSurocciden,10,0.5240942881020108
SolarSurocciden,100,0.0
SolarSurocciden,101,0.0
SolarSurocciden,102,0.00017884733875574304
SolarSurocciden,103,0.053943959736698355
SolarSurocciden,104,0.20673852980574123
SolarSurocciden,105,0.385708266646686
SolarSurocciden,106,0.5491363570562521
SolarSurocciden,107,0.6696324286122403
SolarSurocciden,108,0.7307528705391264
SolarSurocciden,109,0.7240133201560556
SolarSurocciden,11,0.6513284765895981
SolarSurocciden,110,0.6536817835683507
SolarSurocciden,111,0.5311191805413119
SolarSurocciden,112,0.37534735129360536
SolarSurocciden,113,0.21264392683323474
SolarSurocciden,114,0.061710894796458506
SolarSurocciden,115,0.0005343210710433697
SolarSurocciden,116,0.0
SolarSurocciden,117,0.0
SolarSurocciden,118,0.0
SolarSurocciden,119,0.0
SolarSurocciden,12,0.7207429592712948
SolarSurocciden,120,0.0
SolarSurocciden,121,0.0
SolarSurocciden,122,0.0
SolarSurocciden,123,0.0
SolarSurocciden,124,0.0
SolarSurocciden,125,0.0
SolarSurocciden,126,0.00017859885403579234
SolarSurocciden,127,0.05373702768682128
SolarSurocciden,128,0.20615605205510854
SolarSurocciden,129,0.3847316617260336
SolarSurocciden,13,0.7209909538922877
SolarSurocciden,130,0.548091403449069
SolarSurocciden,131,0.6687506119458706
SolarSurocciden,132,0.7302973250781334
SolarSurocciden,133,0.7242066177430401
SolarSurocciden,134,0.654426188386481
SolarSurocciden,135,0.5315205153722
SolarSurocciden,136,0.3759647149395475
SolarSurocciden,137,0.21325949301188216
SolarSurocciden,138,0.06201954665337114
SolarSurocciden,139,0.0005408168327729232
SolarSurocciden,14,0.6526745395042886
SolarSurocciden,140,0.0
SolarSurocciden,141,0.0
SolarSurocciden,142,0.0
SolarSurocciden,143,0.0
SolarSurocciden,144,0.0
SolarSurocciden,145,0.0
SolarSurocciden,146,0.0
SolarSurocciden,147,0.0
SolarSurocciden,148,0.0
SolarSurocciden,149,0.0
SolarSurocciden,15,0.5269847970703513
SolarSurocciden,150,0.00011450277696292857
SolarSurocciden,151,0.04582375540381486
SolarSurocciden,152,0.1908093116567332
SolarSurocciden,153,0.36825658118096943
SolarSurocciden,154,0.5344527851405662
SolarSurocciden,155,0.6612245354963314
SolarSurocciden,156,0.727006507132472
SolarSurocciden,157,0.722262890290137
SolarSurocciden,158,0.650866515490556
SolarSurocciden,159,0.5239916735844745
SolarSurocciden,16,0.36656300601630987
SolarSurocciden,160,0.362910688756051
SolarSurocciden,161,0.1977623994687249
SolarSurocciden,162,0.05469700947120063
SolarSurocciden,163,0.00018745158183258335
SolarSurocciden,164,0.0
SolarSurocciden,165,0.0
SolarSurocciden,166,0.0
SolarSurocciden,167,0.0
SolarSurocciden,168,0.0
SolarSurocciden,169,0.0
SolarSurocciden,17,0.1978639840460145
SolarSurocciden,170,0.0
SolarSurocciden,171,0.0
SolarSurocciden,172,0.0
SolarSurocciden,173,0.0
SolarSurocciden,174,0.00011265070373203753
SolarSurocciden,175,0.04565214207562773
SolarSurocciden,176,0.18978571858999618
SolarSurocciden,177,0.3659126792801152
SolarSurocciden,178,0.5310884983963327
SolarSurocciden,179,0.657567727070919
SolarSurocciden,18,0.05033675768654051
SolarSurocciden,180,0.7238105628215484
SolarSurocciden,181,0.7201211077582043
SolarSurocciden,182,0.6491177549974576
SolarSurocciden,183,0.5227120969729792
SolarSurocciden,184,0.3620642680454869
SolarSurocciden,185,0.1971763013851279
SolarSurocciden,186,0.05434401379384465
SolarSurocciden,187,0.0001873969217133308
SolarSurocciden,188,0.0
SolarSurocciden,189,0.0
SolarSurocciden,19,0.00012422305808964677
SolarSurocciden,190,0.0
SolarSurocciden,191,0.0
SolarSurocciden,192,0.0
SolarSurocciden,2,0.0
SolarSurocciden,20,0.0
SolarSurocciden,21,0.0
SolarSurocciden,22,0.0
SolarSurocciden,23,0.0
SolarSurocciden,24,0.0
SolarSurocciden,25,0.0
SolarSurocciden,26,0.0
SolarSurocciden,27,0.0
SolarSurocciden,28,0.0
SolarSurocciden,29,0.0
SolarSurocciden,3,0.0
SolarSurocciden,30,0.00010616023869334305
SolarSurocciden,31,0.04602721186580674
SolarSurocciden,32,0.18485860842547774
SolarSurocciden,33,0.35746057275491355
SolarSurocciden,34,0.5199005862270398
SolarSurocciden,35,0.6466905630887114
SolarSurocciden,36,0.7157148208681731
SolarSurocciden,37,0.7152856185440611
SolarSurocciden,38,0.6471780661651463
SolarSurocciden,39,0.5226600260269051
SolarSurocciden,4,0.0
SolarSurocciden,40,0.36324292533592456
SolarSurocciden,41,0.19599005023321206
SolarSurocciden,42,0.049882992467805774
SolarSurocciden,43,0.00012385494242497694
SolarSurocciden,44,0.0
SolarSurocciden,45,0.0
SolarSurocciden,46,0.0
SolarSurocciden,47,0.0
SolarSurocciden,48,0.0
SolarSurocciden,49,0.0
SolarSurocciden,5,0.0
SolarSurocciden,50,0.0
SolarSurocciden,51,0.0
SolarSurocciden,52,0.0
SolarSurocciden,53,0.0
SolarSurocciden,54,0.00012276460781110438
SolarSurocciden,55,0.04704822792718797
SolarSurocciden,56,0.18409782672380617
SolarSurocciden,57,0.349806523960438
SolarSurocciden,58,0.5056849889770573
SolarSurocciden,59,0.6248329888618394
SolarSurocciden,6,0.00010839209075964148
SolarSurocciden,60,0.686236350662884
SolarSurocciden,61,0.6811530307304743
SolarSurocciden,62,0.613784531831959
SolarSurocciden,63,0.4945226160861688
SolarSurocciden,64,0.3440068216865349
SolarSurocciden,65,0.18930589611564078
SolarSurocciden,66,0.052252438591171714
SolarSurocciden,67,0.00033015285369333673
SolarSurocciden,68,0.0
SolarSurocciden,69,0.0
SolarSurocciden,7,0.046416222401532266
SolarSurocciden,70,0.0
SolarSurocciden,71,0.0
SolarSurocciden,72,0.0
SolarSurocciden,73,0.0
SolarSurocciden,74,0.0
SolarSurocciden,75,0.0
SolarSurocciden,76,0.0
SolarSurocciden,77,0.0
SolarSurocciden,78,0.00012154425421226197
SolarSurocciden,79,0.046749333843645595
SolarSurocciden,8,0.1867188883494634
SolarSurocciden,80,0.18303386137661284
SolarSurocciden,81,0.3477749908118783
SolarSurocciden,82,0.5029584299768298
SolarSurocciden,83,0.622206762999848
SolarSurocciden,84,0.6846994836583272
SolarSurocciden,85,0.6808323607576557
SolarSurocciden,86,0.6141765963911084
SolarSurocciden,87,0.49536909724923284
SolarSurocciden,88,0.3452089206061097
SolarSurocciden,89,0.19036163445953036
SolarSurocciden,9,0.36079375330055835
SolarSurocciden,90,0.05286476241147233
SolarSurocciden,91,0.0003442686058187077
SolarSurocciden,92,0.0
SolarSurocciden,93,0.0
SolarSurocciden,94,0.0
SolarSurocciden,95,0.0
SolarSurocciden,96,0.0
SolarSurocciden,97,0.0
SolarSurocciden,98,0.0
SolarSurocciden,99,0.0
