generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
CHIVOR,CHIVOR,Hidro,Oriental,Water,2045,3550.36270668045,4935004.162285825,0.0,1000.0,115290003.77130853,43780000.0,46.193874114607645,0.40529254642470885,,
CHIVOR,CHIVOR,Hidro,Oriental,Water,2050,3550.3627059506452,4935004.161271396,0.0,1000.0,115290003.77130853,43780000.0,46.19387412381743,0.4052925463413978,,
CUCUANA,CUCUANA,RunOfRiver,Surocciden,Water,2023,167.25315732190327,232481.88867744553,0.0,56.0,6511680.213006804,2451680.0,54.98157552855938,0.34094332461249033,,
CUCUANA,CUCUANA,RunOfRiver,Surocciden,Water,2025,167.25315732942963,232481.88868790717,0.0,56.0,6511680.213006804,2451680.0,54.981575526147765,0.3409433246278327,,
CUCUANA,CUCUANA,RunOfRiver,Surocciden,Water,2030,167.25315731005475,232481.88866097605,0.0,56.0,6511680.213006804,2451680.0,54.98157553235591,0.34094332458833726,,
CUCUANA,CUCUANA,RunOfRiver,Surocciden,Water,2035,167.25315730386404,232481.888652371,0.0,56.0,6511680.213006804,2451680.0,54.98157553433955,0.3409433245757176,,
CUCUANA,CUCUANA,RunOfRiver,Surocciden,Water,2040,167.25315360266478,232481.883507704,0.0,56.0,6511680.213006804,2451680.0,54.98157672028489,0.3409433170308724,,
CUCUANA,CUCUANA,RunOfRiver,Surocciden,Water,2045,167.253150701604,232481.87947522957,0.0,56.0,6511680.213006804,2451680.0,54.98157764984838,0.3409433111170988,,
CUCUANA,CUCUANA,RunOfRiver,Surocciden,Water,2050,167.2531519723625,232481.88124158385,0.0,56.0,6511680.213006804,2451680.0,54.98157724266949,0.34094331370752295,,
C_LLERAS_R,C_LLERAS_R,RunOfRiver,Antioquia,Water,2023,423.68828835549766,588926.7208141417,0.0,78.0,8859240.289799007,3414840.0,30.35960012144679,0.6200800379866198,,
C_LLERAS_R,C_LLERAS_R,RunOfRiver,Antioquia,Water,2025,423.68828836333097,588926.72082503,0.0,78.0,8859240.289799007,3414840.0,30.359600120911182,0.6200800379980841,,
C_LLERAS_R,C_LLERAS_R,RunOfRiver,Antioquia,Water,2030,423.6882883404434,588926.7207932163,0.0,78.0,8859240.289799007,3414840.0,30.359600122476117,0.6200800379645874,,
C_LLERAS_R,C_LLERAS_R,RunOfRiver,Antioquia,Water,2035,406.2525170058266,564690.9986380988,0.0,78.0,8859240.289799007,3414840.0,31.602933522878256,0.5945622834062558,,
